anchor_id,anchor_text,target_id,target_text,source,target
CCF 280,"Security Incident Management: All events related to security, confidentiality, and availability are logged, tracked, and triggered on an on-going basis. When events are triggered as incidents, they are evaluated and resolved based on severity levels and communicated to affected parties by management until the [The Organization] has recovered from the incidents.",pss-03,"Online Register of Known Vulnerabilities: The Cloud Service Provider operates or refers to a daily updated online register of known vulnerabilities that affect the Cloud Service Provider and assets provided by the Cloud Service Provider that the cloud customers have to install, provide or operate themselves under the customers responsibility. The presentation of the vulnerabilities follows the Common Vulnerability Scoring System (CVSS). The online register is easily accessible to any cloud customer. The information contained therein forms a suitable basis for risk assessment and possible follow-up measures on the part of cloud users. For each vulnerability, it is indicated whether software updates (e.g. patch, update) are available, when they will be rolled out and whether they will be deployed by the Cloud Service Provider, the cloud customer or both of them together. Assets provided by the Cloud Service Provider, which must be installed, provided or operated by cloud users within their area of responsibility, are equipped with automatic update mechanisms. After approval by the respective cloud user, software updates can be rolled out in such a way that they can be distributed to all affected users without human interaction.",Cisco,BSI C5
CCF 280,"Security Incident Management: All events related to security, confidentiality, and availability are logged, tracked, and triggered on an on-going basis. When events are triggered as incidents, they are evaluated and resolved based on severity levels and communicated to affected parties by management until the [The Organization] has recovered from the incidents.",sim-02,"Processing of security incidents: Subject matter experts of the Cloud Service Provider, together with external security providers where appropriate, classify, prioritise and perform root-cause analyses for events that could constitute a security incident. The Cloud Service Provider simulates the identification, analysis and defence of security incidents and attacks at least once a year through appropriate tests and exercises (e.g. Red Team training).",Cisco,BSI C5
CCF 280,"Security Incident Management: All events related to security, confidentiality, and availability are logged, tracked, and triggered on an on-going basis. When events are triggered as incidents, they are evaluated and resolved based on severity levels and communicated to affected parties by management until the [The Organization] has recovered from the incidents.",sim-05,Evaluation and learning process: Mechanisms are in place to measure and monitor the type and scope of security incidents and to report them to support agencies. The information obtained from the evaluation is used to identify recurrent or significant incidents and to identify the need for further protection.,Cisco,BSI C5
CCF 280,"Security Incident Management: All events related to security, confidentiality, and availability are logged, tracked, and triggered on an on-going basis. When events are triggered as incidents, they are evaluated and resolved based on severity levels and communicated to affected parties by management until the [The Organization] has recovered from the incidents.",ops-17,"MANAGING VULNERABILITIES, MALFUNCTIONS AND ERRORS – POLICIES: Vulnerabilities in the system components used to provide the cloud service are identified and addressed in a timely manner.",Cisco,BSI C5
CCF 280,"Security Incident Management: All events related to security, confidentiality, and availability are logged, tracked, and triggered on an on-going basis. When events are triggered as incidents, they are evaluated and resolved based on severity levels and communicated to affected parties by management until the [The Organization] has recovered from the incidents.",ops-10,LOGGING AND MONITORING – POLICIES: Policies are defined to govern logging and monitoring events on system components under the CSP’s responsibility.,Cisco,BSI C5
CCF 280,"Security Incident Management: All events related to security, confidentiality, and availability are logged, tracked, and triggered on an on-going basis. When events are triggered as incidents, they are evaluated and resolved based on severity levels and communicated to affected parties by management until the [The Organization] has recovered from the incidents.",sim-03,"Documentation and reporting of security incidents: After a security incident has been processed, the solution is documented in accordance with the contractual agreements and the report is sent to the affected customers for final acknowledgement or, if applicable, as confirmation. The customer can either actively approve solutions or the solution is automatically approved after a certain period. Information on security incidents or confirmed security breaches is made available to all affected customers. The contract between the Cloud Service Provider and the cloud customer regulates which data is made available to the cloud customer for his own analysis in the event of security incidents.",Cisco,BSI C5
CCF 281,"Privacy Incident Management: All events related to privacy and human rights are logged, tracked, and triggered on an on-going basis. When events are triggered as incidents, they are evaluated and resolved based on severity levels and communicated to affected parties by management until the [The Organization] has recovered from the incidents.",pss-04,IMAGES FOR VIRTUAL MACHINES AND CONTAINERS: Services for providing and managing virtual machines and containers to customers include appropriate protection measures.,Cisco,BSI C5
CCF 281,"Privacy Incident Management: All events related to privacy and human rights are logged, tracked, and triggered on an on-going basis. When events are triggered as incidents, they are evaluated and resolved based on severity levels and communicated to affected parties by management until the [The Organization] has recovered from the incidents.",ops-13,"LOGGING AND MONITORING – ACCESS, STORAGE AND DELETION: The confidentiality, integrity and availability of logging and monitoring data are protected with measures adapted to their specific use.",Cisco,BSI C5
CCF 282,"Cloud Customer Event Logging Requirements: As a cloud service customer, [The Organization] has defined its requirements for event logging and verify that the cloud service meets those requirements.",pss-01,"Guidelines and Recommendations for Cloud Customers: The Cloud Service Provider provides cloud customers with guidelines and recommendations for the secure use of the cloud service provided. The information contained therein is intended to assist the cloud customer in the secure configuration, installation and use of the cloud service, to the extent applicable to the cloud service and the responsibility of the cloud user. The type and scope of the information provided will be based on the needs of subject matter experts of the cloud customers who set information security requirements, implement them or verify the implementation (e.g. IT, Compliance, Internal Audit). The information in the guidelines and recommendations for the secure use of the cloud service address the following aspects, where applicable to the cloud service: . Instructions for secure configuration; . Information sources on known vulnerabilities and update mechanisms; . Error handling and logging mechanisms; . Authentication mechanisms; . Roles and rights concept including combinations that result in an elevated risk; and . Services and functions for administration of the cloud service by privileged users. The information is maintained so that it is applicable to the cloud service provided in the version intended for productive use.",Cisco,BSI C5
CCF 282,"Cloud Customer Event Logging Requirements: As a cloud service customer, [The Organization] has defined its requirements for event logging and verify that the cloud service meets those requirements.",pss-04,IMAGES FOR VIRTUAL MACHINES AND CONTAINERS: Services for providing and managing virtual machines and containers to customers include appropriate protection measures.,Cisco,BSI C5
CCF 282,"Cloud Customer Event Logging Requirements: As a cloud service customer, [The Organization] has defined its requirements for event logging and verify that the cloud service meets those requirements.",cos-03,"Monitoring of connections in the Cloud Service Provider’s network: A distinction is made between trusted and untrusted networks. Based on a risk assessment, these are separated into different security zones for internal and external network areas (and DMZ, if applicable). Physical and virtualised network environments are designed and configured to restrict and monitor the established connection to trusted or untrusted networks according to the defined security requirements. The entirety of the conception and configuration undertaken to monitor the connections mentioned is assessed in a risk-oriented manner, at least annually, with regard to the resulting security requirements. Identified vulnerabilities and deviations are subject to risk assessment in accordance with the risk management procedure (cf. OIS-06) and follow-up measures are defined and tracked (cf. OPS-18). At specified intervals, the business justification for using all services, protocols, and ports is reviewed. The review also includes the justifications for compensatory measures for the use of protocols that are considered insecure.",Cisco,BSI C5
CCF 283,Cloud Logging Capabilities: The [The Organization] has provided logging capabilities to its cloud service customers upon request.,pss-01,"Guidelines and Recommendations for Cloud Customers: The Cloud Service Provider provides cloud customers with guidelines and recommendations for the secure use of the cloud service provided. The information contained therein is intended to assist the cloud customer in the secure configuration, installation and use of the cloud service, to the extent applicable to the cloud service and the responsibility of the cloud user. The type and scope of the information provided will be based on the needs of subject matter experts of the cloud customers who set information security requirements, implement them or verify the implementation (e.g. IT, Compliance, Internal Audit). The information in the guidelines and recommendations for the secure use of the cloud service address the following aspects, where applicable to the cloud service: . Instructions for secure configuration; . Information sources on known vulnerabilities and update mechanisms; . Error handling and logging mechanisms; . Authentication mechanisms; . Roles and rights concept including combinations that result in an elevated risk; and . Services and functions for administration of the cloud service by privileged users. The information is maintained so that it is applicable to the cloud service provided in the version intended for productive use.",Cisco,BSI C5
CCF 283,Cloud Logging Capabilities: The [The Organization] has provided logging capabilities to its cloud service customers upon request.,pss-04,IMAGES FOR VIRTUAL MACHINES AND CONTAINERS: Services for providing and managing virtual machines and containers to customers include appropriate protection measures.,Cisco,BSI C5
CCF 286,Supplier Management Program: A supplier management program is in place. Components of this program include: - Maintaining a list of critical third-party suppliers. - Requirements for third-party suppliers to maintain their own security and privacy practices and procedures.,ois-07,"Application of the Risk Management Policy: The Cloud Service Provider executes the process for handling risks as needed or at least once a year. The following aspects are taken into account when identifying risks, insofar as they are applicable to the cloud service provided and are within the area of responsibility of the Cloud Service Provider: . Processing, storage or transmission of data of cloud customers with different protection needs; . Occurrence of vulnerabilities and malfunctions in technical protective measures for separating shared resources; . Attacks via access points, including interfaces accessible from public networks; . Conflicting tasks and areas of responsibility that cannot be separated for organisational or technical reasons; and . Dependencies on subservice organisations. The analysis, evaluation and treatment of risks, including the approval of actions and acceptance of residual risks, is reviewed for adequacy at least annually by the risk owners.",Cisco,BSI C5
CCF 286,Supplier Management Program: A supplier management program is in place. Components of this program include: - Maintaining a list of critical third-party suppliers. - Requirements for third-party suppliers to maintain their own security and privacy practices and procedures.,cos-01,"Technical safeguards: Based on the results of a risk analysis carried out according to OIS-06, the Cloud Service Provider has implemented technical safeguards which are suitable to promptly detect and respond to network-based attacks on the basis of irregular incoming or outgoing traffic patterns and/or Distributed Denial- of-Service (DDoS) attacks. Data from corresponding technical protection measures implemented is fed into a comprehensive SIEM (Security Information and Event Management) system, so that (counter) measures regarding correlating events can be initiated. The safeguards are documented, communicated and provided in accordance with SP-01. Technical measures ensure that no unknown (physical or virtual) devices join the Cloud Service Provider´s (physical or virtual) network (e.g. MACSec according to IEEE 802.1X:2010).",Cisco,BSI C5
CCF 286,Supplier Management Program: A supplier management program is in place. Components of this program include: - Maintaining a list of critical third-party suppliers. - Requirements for third-party suppliers to maintain their own security and privacy practices and procedures.,ops-21,"MANAGING VULNERABILITIES, MALFUNCTIONS AND ERRORS – SYSTEM HARDENING: System components are hardened to reduce their attack surface and eliminate potential attack vectors.",Cisco,BSI C5
CCF 286,Supplier Management Program: A supplier management program is in place. Components of this program include: - Maintaining a list of critical third-party suppliers. - Requirements for third-party suppliers to maintain their own security and privacy practices and procedures.,dev-02,"Outsourcing of the development: In the case of outsourced development of the cloud service (or individual system components), specifications regarding the following aspects are contractually agreed between the Cloud Service Provider and the outsourced development contractor: . Security in software development (requirements, design, implementation, tests and verifications) in accordance with recognised standards and methods; . Acceptance testing of the quality of the services provided in accordance with the agreed functional and non-functional requirements; and . Providing evidence that sufficient verifications have been carried out to rule out the existence of known vulnerabilities.",Cisco,BSI C5
CCF 286,Supplier Management Program: A supplier management program is in place. Components of this program include: - Maintaining a list of critical third-party suppliers. - Requirements for third-party suppliers to maintain their own security and privacy practices and procedures.,sso-02,"Risk assessment of service providers and suppliers: Service providers and suppliers of the Cloud Service Provider undergo a risk assessment in accordance with the policies and instructions for the control and monitoring of third parties prior to contributing to the delivery of the cloud service. The adequacy of the risk assessment is reviewed regularly, at least annually, by qualified personnel of the Cloud Service Provider during service usage. The risk assessment includes the identification, analysis, evaluation, handling and documentation of risks with regard to the following aspects: . Protection needs regarding the confidentiality, integrity, availability and authenticity of information processed, stored or transmitted by the third party; . Impact of a protection breach on the provision of the cloud service; . The Cloud Service Provider´s dependence on the service provider or supplier for the scope, complexity and uniqueness of the service purchased, including the consideration of possible alternatives.",Cisco,BSI C5
CCF 286,Supplier Management Program: A supplier management program is in place. Components of this program include: - Maintaining a list of critical third-party suppliers. - Requirements for third-party suppliers to maintain their own security and privacy practices and procedures.,sso-05,"Exit strategy for the receipt of benefits: The Cloud Service Provider has defined and documented exit strategies for the purchase of services where the risk assessment of the service providers and suppliers regarding the scope, complexity and uniqueness of the purchased service resulted in a very high dependency (cf. Supplementary Information). Exit strategies are aligned with operational continuity plans and include the following aspects: . Analysis of the potential costs, impacts, resources and timing of the transition of a purchased service to an alternative service provider or supplier; . Definition and allocation of roles, responsibilities and sufficient resources to perform the activities for a transition; . Definition of success criteria for the transition; and . Definition of indicators for monitoring the performance of services, which should initiate the withdrawal from the service if the results are unacceptable.",Cisco,BSI C5
CCF 286,Supplier Management Program: A supplier management program is in place. Components of this program include: - Maintaining a list of critical third-party suppliers. - Requirements for third-party suppliers to maintain their own security and privacy practices and procedures.,cos-03,"Monitoring of connections in the Cloud Service Provider’s network: A distinction is made between trusted and untrusted networks. Based on a risk assessment, these are separated into different security zones for internal and external network areas (and DMZ, if applicable). Physical and virtualised network environments are designed and configured to restrict and monitor the established connection to trusted or untrusted networks according to the defined security requirements. The entirety of the conception and configuration undertaken to monitor the connections mentioned is assessed in a risk-oriented manner, at least annually, with regard to the resulting security requirements. Identified vulnerabilities and deviations are subject to risk assessment in accordance with the risk management procedure (cf. OIS-06) and follow-up measures are defined and tracked (cf. OPS-18). At specified intervals, the business justification for using all services, protocols, and ports is reviewed. The review also includes the justifications for compensatory measures for the use of protocols that are considered insecure.",Cisco,BSI C5
CCF 286,Supplier Management Program: A supplier management program is in place. Components of this program include: - Maintaining a list of critical third-party suppliers. - Requirements for third-party suppliers to maintain their own security and privacy practices and procedures.,sso-01,"Policies and instructions for controlling and monitoring third parties: Policies and instructions for controlling and monitoring third parties (e.g. service providers or suppliers) whose services contribute to the provision of the cloud service are documented, communicated and provided in accordance with SP-01 with respect to the following aspects: . Requirements for the assessment of risks resulting from the procurement of third-party services; . Requirements for the classification of third parties based on the risk assessment by the Cloud Service Provider and the determination of whether the third party is a subcontractor (cf. Supplementary Information); . Information security requirements for the processing, storage or transmission of information by third parties based on recognised industry standards; . Information security awareness and training requirements for staff; . applicable legal and regulatory requirements; . Requirements for dealing with vulnerabilities, security incidents and malfunctions; . Specifications for the contractual agreement of these requirements; . Specifications for the monitoring of these requirements; and . Specifications for applying these requirements also to service providers used by the third parties, insofar as the services provided by these service providers also contribute to the provision of the cloud service. Subservice organisations of the Cloud Service Provider are contractually obliged to provide regular reports by independent auditors on the suitability of the design and operating effectiveness of their service-related internal control system. The reports include the complementary subservice organisations that are required, together with the controls of the Cloud Service Provider, to meet the applicable basic criteria of BSI C5 with reasonable assurance. In case no reports can be provided, the Cloud Service Provider agrees appropriate information and audit rights to assess the suitability and effectiveness of the service-related internal control system, including the complementary controls, by qualified personnel.",Cisco,BSI C5
CCF 286,Supplier Management Program: A supplier management program is in place. Components of this program include: - Maintaining a list of critical third-party suppliers. - Requirements for third-party suppliers to maintain their own security and privacy practices and procedures.,sso-04,"Monitoring of compliance with requirements: The Cloud Service Provider monitors compliance with information security requirements and applicable legal and regulatory requirements in accordance with policies and instructions concerning controlling and monitoring of third-parties. Monitoring includes a regular review of the following evidence to the extent that such evidence is to be provided by third parties in accordance with the contractual agreements: . reports on the quality of the service provided; . certificates of the management systems´ compliance with international standards; . independent third-party reports on the suitability and operating effectiveness of their service-related internal control systems; and . Records of the third parties on the handling of vulnerabilities, security incidents and malfunctions. The frequency of the monitoring corresponds to the classification of the third party based on the risk assessment conducted by the Cloud Service Provider (cf. SSO-02). The results of the monitoring are included in the review of the third party´s risk assessment. Identified violations and deviations are subjected to analysis, evaluation and treatment in accordance with the risk management procedure (cf. OIS-07). The procedures for monitoring compliance with the requirements are supplemented by automatic procedures relating to the following aspects: . Configuration of system components; . Performance and availability of system components; . Response time to malfunctions and security incidents; and . Recovery time (time until completion of error handling). Identified violations and discrepancies are automatically reported to the responsible personnel or system components of the Cloud Service Provider for prompt assessment and action.",Cisco,BSI C5
CCF 286,Supplier Management Program: A supplier management program is in place. Components of this program include: - Maintaining a list of critical third-party suppliers. - Requirements for third-party suppliers to maintain their own security and privacy practices and procedures.,sso-03,"Directory of service providers and suppliers: The Cloud Service Provider maintains a directory for controlling and monitoring the service providers and suppliers who contribute services to the delivery of the cloud service. The following information is maintained in the directory: . Company name; . Address; . Locations of data processing and storage; . Responsible contact person at the service provider/supplier; . Responsible contact person at the cloud service provider; . Description of the service; . Classification based on the risk assessment; . Beginning of service usage; and . Proof of compliance with contractually agreed requirements. The information in the list is checked at least annually for completeness, accuracy and validity.",Cisco,BSI C5
CCF 286,Supplier Management Program: A supplier management program is in place. Components of this program include: - Maintaining a list of critical third-party suppliers. - Requirements for third-party suppliers to maintain their own security and privacy practices and procedures.,sim-04,"Duty of the users to report security incidents to a central body: The Cloud Service Provider informs employees and external business partners of their obligations. If necessary, they agree to or are contractually obliged to report all security events that become known to them and are directly related to the cloud service provided by the Cloud Service Provider to a previously designated central office of the Cloud Service Provider promptly. In addition, the Cloud Service Provider communicates that ""false reports"" of events that do not subsequently turn out to be incidents do not have any negative consequences.",Cisco,BSI C5
CCF 287,"Supplier Exit Strategy: For critical suppliers, exit strategies and/or alternative supplier relationships are established.",sso-05,"Exit strategy for the receipt of benefits: The Cloud Service Provider has defined and documented exit strategies for the purchase of services where the risk assessment of the service providers and suppliers regarding the scope, complexity and uniqueness of the purchased service resulted in a very high dependency (cf. Supplementary Information). Exit strategies are aligned with operational continuity plans and include the following aspects: . Analysis of the potential costs, impacts, resources and timing of the transition of a purchased service to an alternative service provider or supplier; . Definition and allocation of roles, responsibilities and sufficient resources to perform the activities for a transition; . Definition of success criteria for the transition; and . Definition of indicators for monitoring the performance of services, which should initiate the withdrawal from the service if the results are unacceptable.",Cisco,BSI C5
CCF 288,"Supplier Management Program: At least annually, management reviews controls within third party assurance reports to ensure that they meet organizational requirements; if control gaps, significant changes, or reported incidents are identified in the assurance reports, management takes action to address the impact the disclosed gaps have on [The Organization].",ois-07,"Application of the Risk Management Policy: The Cloud Service Provider executes the process for handling risks as needed or at least once a year. The following aspects are taken into account when identifying risks, insofar as they are applicable to the cloud service provided and are within the area of responsibility of the Cloud Service Provider: . Processing, storage or transmission of data of cloud customers with different protection needs; . Occurrence of vulnerabilities and malfunctions in technical protective measures for separating shared resources; . Attacks via access points, including interfaces accessible from public networks; . Conflicting tasks and areas of responsibility that cannot be separated for organisational or technical reasons; and . Dependencies on subservice organisations. The analysis, evaluation and treatment of risks, including the approval of actions and acceptance of residual risks, is reviewed for adequacy at least annually by the risk owners.",Cisco,BSI C5
CCF 288,"Supplier Management Program: At least annually, management reviews controls within third party assurance reports to ensure that they meet organizational requirements; if control gaps, significant changes, or reported incidents are identified in the assurance reports, management takes action to address the impact the disclosed gaps have on [The Organization].",cos-01,"Technical safeguards: Based on the results of a risk analysis carried out according to OIS-06, the Cloud Service Provider has implemented technical safeguards which are suitable to promptly detect and respond to network-based attacks on the basis of irregular incoming or outgoing traffic patterns and/or Distributed Denial- of-Service (DDoS) attacks. Data from corresponding technical protection measures implemented is fed into a comprehensive SIEM (Security Information and Event Management) system, so that (counter) measures regarding correlating events can be initiated. The safeguards are documented, communicated and provided in accordance with SP-01. Technical measures ensure that no unknown (physical or virtual) devices join the Cloud Service Provider´s (physical or virtual) network (e.g. MACSec according to IEEE 802.1X:2010).",Cisco,BSI C5
CCF 288,"Supplier Management Program: At least annually, management reviews controls within third party assurance reports to ensure that they meet organizational requirements; if control gaps, significant changes, or reported incidents are identified in the assurance reports, management takes action to address the impact the disclosed gaps have on [The Organization].",ops-21,"MANAGING VULNERABILITIES, MALFUNCTIONS AND ERRORS – SYSTEM HARDENING: System components are hardened to reduce their attack surface and eliminate potential attack vectors.",Cisco,BSI C5
CCF 288,"Supplier Management Program: At least annually, management reviews controls within third party assurance reports to ensure that they meet organizational requirements; if control gaps, significant changes, or reported incidents are identified in the assurance reports, management takes action to address the impact the disclosed gaps have on [The Organization].",dev-02,"Outsourcing of the development: In the case of outsourced development of the cloud service (or individual system components), specifications regarding the following aspects are contractually agreed between the Cloud Service Provider and the outsourced development contractor: . Security in software development (requirements, design, implementation, tests and verifications) in accordance with recognised standards and methods; . Acceptance testing of the quality of the services provided in accordance with the agreed functional and non-functional requirements; and . Providing evidence that sufficient verifications have been carried out to rule out the existence of known vulnerabilities.",Cisco,BSI C5
CCF 288,"Supplier Management Program: At least annually, management reviews controls within third party assurance reports to ensure that they meet organizational requirements; if control gaps, significant changes, or reported incidents are identified in the assurance reports, management takes action to address the impact the disclosed gaps have on [The Organization].",sso-02,"Risk assessment of service providers and suppliers: Service providers and suppliers of the Cloud Service Provider undergo a risk assessment in accordance with the policies and instructions for the control and monitoring of third parties prior to contributing to the delivery of the cloud service. The adequacy of the risk assessment is reviewed regularly, at least annually, by qualified personnel of the Cloud Service Provider during service usage. The risk assessment includes the identification, analysis, evaluation, handling and documentation of risks with regard to the following aspects: . Protection needs regarding the confidentiality, integrity, availability and authenticity of information processed, stored or transmitted by the third party; . Impact of a protection breach on the provision of the cloud service; . The Cloud Service Provider´s dependence on the service provider or supplier for the scope, complexity and uniqueness of the service purchased, including the consideration of possible alternatives.",Cisco,BSI C5
CCF 288,"Supplier Management Program: At least annually, management reviews controls within third party assurance reports to ensure that they meet organizational requirements; if control gaps, significant changes, or reported incidents are identified in the assurance reports, management takes action to address the impact the disclosed gaps have on [The Organization].",sso-05,"Exit strategy for the receipt of benefits: The Cloud Service Provider has defined and documented exit strategies for the purchase of services where the risk assessment of the service providers and suppliers regarding the scope, complexity and uniqueness of the purchased service resulted in a very high dependency (cf. Supplementary Information). Exit strategies are aligned with operational continuity plans and include the following aspects: . Analysis of the potential costs, impacts, resources and timing of the transition of a purchased service to an alternative service provider or supplier; . Definition and allocation of roles, responsibilities and sufficient resources to perform the activities for a transition; . Definition of success criteria for the transition; and . Definition of indicators for monitoring the performance of services, which should initiate the withdrawal from the service if the results are unacceptable.",Cisco,BSI C5
CCF 288,"Supplier Management Program: At least annually, management reviews controls within third party assurance reports to ensure that they meet organizational requirements; if control gaps, significant changes, or reported incidents are identified in the assurance reports, management takes action to address the impact the disclosed gaps have on [The Organization].",cos-03,"Monitoring of connections in the Cloud Service Provider’s network: A distinction is made between trusted and untrusted networks. Based on a risk assessment, these are separated into different security zones for internal and external network areas (and DMZ, if applicable). Physical and virtualised network environments are designed and configured to restrict and monitor the established connection to trusted or untrusted networks according to the defined security requirements. The entirety of the conception and configuration undertaken to monitor the connections mentioned is assessed in a risk-oriented manner, at least annually, with regard to the resulting security requirements. Identified vulnerabilities and deviations are subject to risk assessment in accordance with the risk management procedure (cf. OIS-06) and follow-up measures are defined and tracked (cf. OPS-18). At specified intervals, the business justification for using all services, protocols, and ports is reviewed. The review also includes the justifications for compensatory measures for the use of protocols that are considered insecure.",Cisco,BSI C5
CCF 288,"Supplier Management Program: At least annually, management reviews controls within third party assurance reports to ensure that they meet organizational requirements; if control gaps, significant changes, or reported incidents are identified in the assurance reports, management takes action to address the impact the disclosed gaps have on [The Organization].",sso-01,"Policies and instructions for controlling and monitoring third parties: Policies and instructions for controlling and monitoring third parties (e.g. service providers or suppliers) whose services contribute to the provision of the cloud service are documented, communicated and provided in accordance with SP-01 with respect to the following aspects: . Requirements for the assessment of risks resulting from the procurement of third-party services; . Requirements for the classification of third parties based on the risk assessment by the Cloud Service Provider and the determination of whether the third party is a subcontractor (cf. Supplementary Information); . Information security requirements for the processing, storage or transmission of information by third parties based on recognised industry standards; . Information security awareness and training requirements for staff; . applicable legal and regulatory requirements; . Requirements for dealing with vulnerabilities, security incidents and malfunctions; . Specifications for the contractual agreement of these requirements; . Specifications for the monitoring of these requirements; and . Specifications for applying these requirements also to service providers used by the third parties, insofar as the services provided by these service providers also contribute to the provision of the cloud service. Subservice organisations of the Cloud Service Provider are contractually obliged to provide regular reports by independent auditors on the suitability of the design and operating effectiveness of their service-related internal control system. The reports include the complementary subservice organisations that are required, together with the controls of the Cloud Service Provider, to meet the applicable basic criteria of BSI C5 with reasonable assurance. In case no reports can be provided, the Cloud Service Provider agrees appropriate information and audit rights to assess the suitability and effectiveness of the service-related internal control system, including the complementary controls, by qualified personnel.",Cisco,BSI C5
CCF 288,"Supplier Management Program: At least annually, management reviews controls within third party assurance reports to ensure that they meet organizational requirements; if control gaps, significant changes, or reported incidents are identified in the assurance reports, management takes action to address the impact the disclosed gaps have on [The Organization].",sso-04,"Monitoring of compliance with requirements: The Cloud Service Provider monitors compliance with information security requirements and applicable legal and regulatory requirements in accordance with policies and instructions concerning controlling and monitoring of third-parties. Monitoring includes a regular review of the following evidence to the extent that such evidence is to be provided by third parties in accordance with the contractual agreements: . reports on the quality of the service provided; . certificates of the management systems´ compliance with international standards; . independent third-party reports on the suitability and operating effectiveness of their service-related internal control systems; and . Records of the third parties on the handling of vulnerabilities, security incidents and malfunctions. The frequency of the monitoring corresponds to the classification of the third party based on the risk assessment conducted by the Cloud Service Provider (cf. SSO-02). The results of the monitoring are included in the review of the third party´s risk assessment. Identified violations and deviations are subjected to analysis, evaluation and treatment in accordance with the risk management procedure (cf. OIS-07). The procedures for monitoring compliance with the requirements are supplemented by automatic procedures relating to the following aspects: . Configuration of system components; . Performance and availability of system components; . Response time to malfunctions and security incidents; and . Recovery time (time until completion of error handling). Identified violations and discrepancies are automatically reported to the responsible personnel or system components of the Cloud Service Provider for prompt assessment and action.",Cisco,BSI C5
CCF 288,"Supplier Management Program: At least annually, management reviews controls within third party assurance reports to ensure that they meet organizational requirements; if control gaps, significant changes, or reported incidents are identified in the assurance reports, management takes action to address the impact the disclosed gaps have on [The Organization].",sso-03,"Directory of service providers and suppliers: The Cloud Service Provider maintains a directory for controlling and monitoring the service providers and suppliers who contribute services to the delivery of the cloud service. The following information is maintained in the directory: . Company name; . Address; . Locations of data processing and storage; . Responsible contact person at the service provider/supplier; . Responsible contact person at the cloud service provider; . Description of the service; . Classification based on the risk assessment; . Beginning of service usage; and . Proof of compliance with contractually agreed requirements. The information in the list is checked at least annually for completeness, accuracy and validity.",Cisco,BSI C5
CCF 288,"Supplier Management Program: At least annually, management reviews controls within third party assurance reports to ensure that they meet organizational requirements; if control gaps, significant changes, or reported incidents are identified in the assurance reports, management takes action to address the impact the disclosed gaps have on [The Organization].",sim-04,"Duty of the users to report security incidents to a central body: The Cloud Service Provider informs employees and external business partners of their obligations. If necessary, they agree to or are contractually obliged to report all security events that become known to them and are directly related to the cloud service provided by the Cloud Service Provider to a previously designated central office of the Cloud Service Provider promptly. In addition, the Cloud Service Provider communicates that ""false reports"" of events that do not subsequently turn out to be incidents do not have any negative consequences.",Cisco,BSI C5
CCF 291,Incident Response Plan: [The Organization] has established an incident response plan that is tested at least annually to assess the effectiveness of the incident response program.,sim-01,"Policy for security incident management: The existence of individual exit strategies is not a practical test item for continuous audit. Policies and instructions with technical and organisational safeguards are documented, communicated and provided in accordance with SP-01 to ensure a fast, effective and proper response to all known security incidents. The Cloud Service Provider defines guidelines for the classification, prioritisation and escalation of security incidents and creates interfaces to the incident management and business continuity management. In addition, the Cloud Service Provider has set up a ""Computer Emergency Response Team"" (CERT), which contributes to the coordinated resolution of occurring security incidents. Customers affected by security incidents are informed in a timely and appropriate manner. There are instructions as to how the data of a suspicious system can be collected in a conclusive manner in the event of a security incident. In addition, there are analysis plans for typical security incidents and an evaluation methodology so that the collected information does not lose its evidential value in any subsequent legal assessment.",Cisco,BSI C5
CCF 291,Incident Response Plan: [The Organization] has established an incident response plan that is tested at least annually to assess the effectiveness of the incident response program.,sim-02,"Processing of security incidents: Subject matter experts of the Cloud Service Provider, together with external security providers where appropriate, classify, prioritise and perform root-cause analyses for events that could constitute a security incident. The Cloud Service Provider simulates the identification, analysis and defence of security incidents and attacks at least once a year through appropriate tests and exercises (e.g. Red Team training).",Cisco,BSI C5
CCF 292,System Capacity Monitoring: System capacity is evaluated continuously and system changes are implemented to help ensure processing capacity can meet demand.,ops-03,CAPACITY MANAGEMENT – CONTROLLING OF RESOURCES: The CSCs have the ability to manage the IT resources allocated to them in order to avoid overcrowding of resources and to achieve sufficient performance.,Cisco,BSI C5
CCF 292,System Capacity Monitoring: System capacity is evaluated continuously and system changes are implemented to help ensure processing capacity can meet demand.,ops-01,"Capacity Management - Planning: The planning of capacities and resources (personnel and IT resources) follows an established procedure in order to avoid possible capacity bottlenecks. The procedures include forecasting future capacity requirements in order to identify usage trends and manage system overload. Cloud Service Providers take appropriate measures to ensure that they continue to meet the requirements agreed with cloud customers for the provision of the cloud service in the event of capacity bottlenecks or outages regarding personnel and IT resources, in particular those relating to the dedicated use of system components, in accordance with the respective agreements. The forecasts are considered in accordance with the service level agreement for planning and preparing the provisioning.",Cisco,BSI C5
