controlId,model,nDCG,nDCG_nonZero,ground_truth_ids,predicted_ids
HR-01,all-mpnet-base-v2,0.3618149835636158,0.3618149835636158,['HR-01'],"['SP-01', 'HR-05', 'IDM-02', 'IDM-06', 'HR-02', 'OPS-01', 'IDM-01', 'HR-01', 'AM-05', 'SSO-01', 'IDM-05', 'OPS-04', 'COM-02', 'OIS-02', 'SP-02', 'AM-02', 'DEV-01', 'OIS-06', 'HR-03', 'PS-04', 'COM-03', 'SIM-01', 'SP-03', 'DEV-03', 'IDM-09', 'BCM-02', 'IDM-03', 'OPS-02', 'BCM-01', 'OPS-06', 'PS-01', 'SIM-05', 'DEV-05', 'OIS-05', 'CRY-01', 'OPS-18', 'COM-01', 'SIM-02', 'OIS-04', 'PSS-01', 'BCM-04', 'HR-06', 'OPS-03', 'OPS-10', 'COS-02', 'SSO-04', 'OPS-07', 'OPS-08', 'OPS-12', 'OIS-01', 'OPS-20', 'INQ-01', 'SIM-04', 'CRY-04', 'SSO-02', 'DEV-09', 'PS-03', 'IDM-07', 'SSO-03', 'IDM-08', 'AM-03', 'COM-04', 'OIS-07', 'OPS-22', 'SSO-05', 'OPS-13', 'COS-03', 'DEV-07', 'DEV-02', 'OPS-21', 'PI-02', 'IDM-04', 'AM-06', 'OPS-16', 'OPS-23', 'PS-06', 'PI-01', 'AM-01', 'CRY-03', 'OPS-05', 'SIM-03', 'PSS-11', 'PSS-04', 'OPS-11', 'DEV-08', 'COS-07', 'OPS-17', 'PSS-12', 'CRY-02', 'OPS-19', 'PI-03', 'OPS-24', 'PSS-03', 'INQ-02', 'INQ-04', 'COS-01', 'INQ-03', 'PS-02', 'DEV-06', 'OPS-09', 'PSS-06', 'PSS-02', 'AM-04', 'DEV-10', 'OPS-15', 'PSS-10', 'OPS-14', 'COS-06']"
HR-02,all-mpnet-base-v2,1.0,1.0,['HR-01'],"['HR-01', 'COM-03', 'COS-03', 'OIS-06', 'SSO-04', 'AM-03', 'IDM-09', 'IDM-02', 'PS-04', 'OPS-19', 'SIM-05', 'PSS-01', 'HR-03', 'COS-02', 'SSO-02', 'INQ-01', 'SSO-01', 'DEV-06', 'PS-01', 'HR-05', 'COM-01', 'CRY-02', 'IDM-01', 'IDM-08', 'OPS-20', 'IDM-05', 'PSS-06', 'PSS-02', 'SIM-02', 'OIS-01', 'COM-04', 'HR-06', 'SIM-01', 'SP-03', 'HR-02', 'SSO-03', 'IDM-06', 'CRY-01', 'SIM-03', 'DEV-02', 'OPS-02', 'CRY-04', 'OPS-12', 'OPS-08', 'DEV-01', 'PS-03', 'PS-02', 'SP-02', 'PSS-10', 'PSS-04', 'IDM-03', 'AM-02', 'OIS-02', 'PSS-03', 'PS-06', 'PI-01', 'OIS-07', 'DEV-09', 'AM-05', 'OIS-04', 'OPS-22', 'OPS-24', 'OIS-05', 'AM-06', 'OPS-18', 'OPS-23', 'OPS-13', 'OPS-07', 'SP-01', 'PI-02', 'OPS-17', 'DEV-03', 'OPS-04', 'SIM-04', 'DEV-07', 'OPS-21', 'IDM-07', 'OPS-10', 'OPS-09', 'CRY-03', 'PSS-11', 'OPS-05', 'OPS-06', 'COM-02', 'INQ-04', 'AM-01', 'SSO-05', 'COS-01', 'INQ-03', 'OPS-15', 'BCM-01', 'BCM-02', 'BCM-04', 'DEV-08', 'OPS-14', 'DEV-05', 'OPS-16', 'COS-07', 'PSS-12', 'OPS-11', 'PI-03', 'OPS-01', 'INQ-02', 'OPS-03', 'IDM-04', 'DEV-10', 'AM-04', 'COS-06']"
HR-03,all-mpnet-base-v2,0.5000000000000002,0.5000000000000002,['HR-02'],"['HR-05', 'HR-06', 'HR-02', 'SSO-01', 'COM-02', 'IDM-02', 'OPS-12', 'AM-02', 'IDM-05', 'IDM-06', 'SP-01', 'AM-05', 'OIS-06', 'DEV-03', 'COM-01', 'SP-03', 'IDM-03', 'HR-01', 'IDM-01', 'PS-04', 'OPS-10', 'OPS-04', 'IDM-09', 'OPS-02', 'CRY-01', 'DEV-01', 'PS-01', 'COM-03', 'PI-02', 'OPS-06', 'DEV-02', 'BCM-04', 'SP-02', 'OPS-08', 'SIM-01', 'SIM-03', 'HR-03', 'SSO-04', 'BCM-02', 'COS-02', 'OPS-16', 'OIS-02', 'PSS-01', 'SSO-03', 'SIM-04', 'OPS-23', 'AM-03', 'OPS-13', 'PS-06', 'IDM-07', 'DEV-09', 'OPS-18', 'DEV-07', 'OPS-01', 'DEV-05', 'CRY-03', 'BCM-01', 'OIS-04', 'AM-06', 'COS-07', 'OIS-05', 'PSS-11', 'OIS-01', 'PSS-04', 'OPS-11', 'PI-01', 'COS-03', 'OPS-21', 'CRY-02', 'PS-03', 'IDM-08', 'SIM-05', 'OPS-07', 'COM-04', 'INQ-01', 'SSO-05', 'SSO-02', 'PS-02', 'AM-01', 'PI-03', 'CRY-04', 'PSS-03', 'OPS-17', 'OPS-22', 'OIS-07', 'OPS-20', 'IDM-04', 'OPS-24', 'INQ-03', 'OPS-15', 'PSS-12', 'OPS-05', 'PSS-06', 'DEV-06', 'DEV-10', 'PSS-10', 'AM-04', 'COS-01', 'INQ-04', 'OPS-19', 'OPS-09', 'INQ-02', 'OPS-03', 'DEV-08', 'PSS-02', 'SIM-02', 'OPS-14', 'COS-06']"
HR-04,all-mpnet-base-v2,0.5000000000000002,0.5000000000000002,['HR-03'],"['SIM-05', 'HR-03', 'COM-03', 'SIM-01', 'COS-03', 'OIS-02', 'SIM-02', 'OIS-06', 'CRY-01', 'OIS-01', 'OPS-04', 'OPS-18', 'SP-02', 'PSS-01', 'SSO-04', 'SP-01', 'COM-04', 'HR-05', 'DEV-01', 'OIS-05', 'SSO-01', 'PS-03', 'PS-01', 'SIM-03', 'AM-02', 'PS-04', 'HR-02', 'SP-03', 'IDM-06', 'OPS-20', 'COS-02', 'COS-01', 'OIS-07', 'SIM-04', 'SSO-02', 'PS-06', 'PSS-03', 'IDM-02', 'IDM-01', 'IDM-08', 'IDM-09', 'OPS-22', 'CRY-04', 'COM-01', 'OPS-13', 'COM-02', 'IDM-05', 'OIS-04', 'HR-01', 'OPS-05', 'PSS-02', 'IDM-07', 'OPS-19', 'OPS-12', 'OPS-21', 'OPS-02', 'DEV-03', 'IDM-03', 'CRY-02', 'HR-06', 'OPS-15', 'AM-03', 'PI-01', 'OPS-10', 'PSS-06', 'PSS-04', 'AM-06', 'SSO-03', 'DEV-06', 'BCM-01', 'BCM-02', 'OPS-09', 'OPS-24', 'PSS-10', 'INQ-01', 'PS-02', 'OPS-23', 'AM-05', 'OPS-17', 'BCM-04', 'DEV-02', 'OPS-06', 'OPS-07', 'DEV-05', 'COS-07', 'CRY-03', 'OPS-16', 'SSO-05', 'INQ-04', 'DEV-08', 'OPS-01', 'OPS-11', 'INQ-03', 'AM-01', 'DEV-07', 'INQ-02', 'OPS-03', 'PSS-11', 'IDM-04', 'DEV-09', 'PI-02', 'DEV-10', 'OPS-08', 'AM-04', 'PSS-12', 'COS-06', 'PI-03', 'OPS-14']"
HR-05,all-mpnet-base-v2,1.0,1.0,['HR-05'],"['HR-05', 'AM-05', 'AM-04', 'IDM-04', 'DEV-03', 'SSO-05', 'BCM-04', 'PI-03', 'PI-02', 'IDM-03', 'HR-01', 'HR-06', 'DEV-05', 'SIM-04', 'DEV-09', 'BCM-01', 'IDM-05', 'OIS-06', 'OPS-21', 'SIM-03', 'BCM-02', 'IDM-06', 'IDM-02', 'COM-02', 'OPS-10', 'OIS-04', 'HR-02', 'AM-02', 'SP-02', 'SP-03', 'IDM-07', 'DEV-07', 'OPS-02', 'INQ-02', 'SIM-01', 'IDM-01', 'PSS-04', 'DEV-06', 'SSO-03', 'OIS-07', 'OPS-07', 'COM-03', 'SSO-02', 'PS-02', 'OPS-18', 'SP-01', 'INQ-01', 'HR-03', 'OPS-06', 'SSO-01', 'OPS-08', 'OPS-20', 'PSS-11', 'SSO-04', 'PS-04', 'OPS-12', 'AM-01', 'OPS-23', 'OPS-04', 'AM-03', 'OPS-01', 'OPS-13', 'DEV-01', 'OPS-16', 'COM-04', 'OPS-05', 'SIM-05', 'OPS-17', 'CRY-01', 'SIM-02', 'COM-01', 'DEV-08', 'PS-06', 'OIS-05', 'DEV-02', 'OIS-02', 'OPS-19', 'PSS-03', 'PSS-12', 'CRY-03', 'PSS-01', 'PSS-06', 'CRY-04', 'PSS-10', 'DEV-10', 'AM-06', 'INQ-04', 'IDM-09', 'PS-01', 'OPS-14', 'PSS-02', 'OPS-11', 'INQ-03', 'OPS-15', 'COS-03', 'OPS-22', 'PI-01', 'OIS-01', 'COS-07', 'OPS-24', 'OPS-03', 'COS-02', 'OPS-09', 'COS-01', 'IDM-08', 'CRY-02', 'PS-03', 'COS-06']"
HR-06,all-mpnet-base-v2,1.0,1.0,['HR-06'],"['HR-06', 'PI-02', 'HR-05', 'OIS-06', 'COM-01', 'AM-05', 'CRY-01', 'INQ-04', 'HR-02', 'SSO-01', 'INQ-03', 'DEV-02', 'OPS-12', 'IDM-07', 'IDM-05', 'SIM-04', 'CRY-03', 'COS-02', 'IDM-06', 'COM-02', 'SP-02', 'INQ-01', 'DEV-01', 'AM-06', 'OPS-02', 'SIM-03', 'SP-03', 'SSO-02', 'SP-01', 'IDM-02', 'PS-04', 'CRY-02', 'AM-02', 'SSO-04', 'OPS-24', 'OPS-11', 'PSS-01', 'OIS-04', 'PI-03', 'IDM-01', 'PI-01', 'PS-01', 'AM-03', 'OIS-05', 'COS-06', 'OPS-04', 'DEV-03', 'OIS-02', 'DEV-09', 'SSO-03', 'PSS-04', 'CRY-04', 'OPS-21', 'OIS-07', 'COS-03', 'OPS-06', 'IDM-03', 'PSS-11', 'PS-03', 'COM-03', 'PSS-10', 'SSO-05', 'PSS-06', 'OPS-10', 'HR-01', 'OIS-01', 'SIM-01', 'OPS-13', 'SIM-05', 'INQ-02', 'HR-03', 'COM-04', 'IDM-08', 'IDM-09', 'DEV-07', 'PS-06', 'OPS-09', 'OPS-16', 'PSS-03', 'PSS-12', 'OPS-14', 'OPS-18', 'PSS-02', 'OPS-23', 'PS-02', 'SIM-02', 'OPS-19', 'BCM-02', 'OPS-15', 'OPS-20', 'AM-01', 'DEV-10', 'COS-07', 'AM-04', 'DEV-05', 'OPS-07', 'OPS-08', 'BCM-04', 'IDM-04', 'OPS-05', 'OPS-01', 'COS-01', 'DEV-08', 'DEV-06', 'BCM-01', 'OPS-17', 'OPS-03', 'OPS-22']"
AM-01,all-mpnet-base-v2,1.0,1.0,['AM-01'],"['AM-01', 'AM-02', 'AM-06', 'AM-05', 'OPS-07', 'OIS-06', 'OPS-01', 'COM-02', 'BCM-01', 'OPS-14', 'BCM-02', 'BCM-04', 'OPS-12', 'SSO-03', 'OPS-15', 'OPS-02', 'PS-03', 'DEV-10', 'CRY-01', 'COM-03', 'OPS-23', 'IDM-06', 'AM-04', 'OPS-11', 'IDM-09', 'OPS-03', 'OPS-20', 'CRY-04', 'SSO-05', 'OPS-09', 'OPS-06', 'OIS-05', 'CRY-03', 'PSS-03', 'DEV-07', 'AM-03', 'OPS-08', 'DEV-05', 'PSS-12', 'OIS-04', 'DEV-03', 'SIM-05', 'OPS-17', 'PS-02', 'PS-06', 'COS-07', 'SSO-02', 'IDM-07', 'SIM-01', 'PI-03', 'PSS-04', 'PS-04', 'OPS-13', 'SSO-04', 'SIM-02', 'OPS-18', 'SSO-01', 'IDM-02', 'IDM-08', 'OIS-01', 'SIM-03', 'PS-01', 'OIS-07', 'OPS-22', 'IDM-01', 'OPS-16', 'COM-04', 'HR-03', 'HR-02', 'OPS-10', 'SP-03', 'IDM-05', 'COM-01', 'PSS-11', 'OPS-24', 'DEV-01', 'PI-01', 'PI-02', 'PSS-02', 'INQ-04', 'CRY-02', 'HR-05', 'HR-06', 'INQ-01', 'PSS-01', 'SP-01', 'DEV-06', 'COS-03', 'OIS-02', 'IDM-03', 'SIM-04', 'COS-01', 'OPS-04', 'DEV-08', 'HR-01', 'SP-02', 'PSS-06', 'OPS-05', 'DEV-09', 'OPS-21', 'COS-02', 'OPS-19', 'DEV-02', 'INQ-03', 'PSS-10', 'COS-06', 'IDM-04', 'INQ-02']"
AM-02,all-mpnet-base-v2,1.0,1.0,['AM-02'],"['AM-02', 'AM-05', 'AM-06', 'AM-01', 'OIS-06', 'DEV-01', 'OPS-11', 'SP-01', 'OPS-04', 'SP-02', 'HR-02', 'CRY-01', 'OIS-07', 'OPS-12', 'SP-03', 'OIS-02', 'COM-02', 'PSS-01', 'SSO-01', 'PS-01', 'BCM-02', 'SIM-01', 'IDM-09', 'IDM-02', 'OPS-06', 'OIS-04', 'SSO-02', 'OPS-18', 'DEV-05', 'OPS-23', 'PSS-11', 'DEV-03', 'CRY-04', 'SSO-04', 'COS-03', 'IDM-06', 'OPS-02', 'IDM-05', 'COM-01', 'OIS-01', 'COM-03', 'HR-03', 'AM-03', 'IDM-01', 'IDM-08', 'PS-03', 'PS-04', 'SIM-05', 'COS-02', 'OPS-24', 'CRY-03', 'OPS-05', 'OPS-20', 'PI-02', 'OPS-07', 'OPS-10', 'PSS-03', 'PSS-02', 'OIS-05', 'HR-06', 'OPS-22', 'AM-04', 'IDM-03', 'PS-06', 'OPS-09', 'OPS-08', 'PI-03', 'PSS-10', 'CRY-02', 'OPS-03', 'INQ-01', 'IDM-07', 'SSO-05', 'OPS-01', 'SSO-03', 'HR-05', 'PI-01', 'SIM-03', 'BCM-01', 'COS-01', 'SIM-04', 'DEV-07', 'PSS-12', 'DEV-02', 'HR-01', 'SIM-02', 'DEV-06', 'PSS-04', 'COM-04', 'PS-02', 'OPS-16', 'INQ-03', 'PSS-06', 'BCM-04', 'OPS-15', 'DEV-09', 'OPS-14', 'DEV-10', 'OPS-21', 'OPS-17', 'INQ-02', 'OPS-19', 'INQ-04', 'DEV-08', 'COS-06', 'COS-07', 'IDM-04', 'OPS-13']"
AM-03,all-mpnet-base-v2,0.6131471927654584,0.6131471927654584,"['AM-03', 'AM-04']","['AM-04', 'PS-06', 'AM-02', 'BCM-04', 'BCM-02', 'DEV-05', 'AM-01', 'AM-03', 'OPS-08', 'OPS-22', 'OPS-23', 'PS-02', 'COM-02', 'SSO-05', 'DEV-03', 'OPS-18', 'OPS-07', 'AM-05', 'PI-03', 'OPS-02', 'OPS-10', 'OIS-05', 'OPS-01', 'OIS-07', 'OPS-06', 'PS-03', 'PI-02', 'OPS-17', 'SIM-01', 'SIM-05', 'OPS-12', 'HR-05', 'DEV-08', 'OPS-20', 'OPS-09', 'COS-03', 'PS-01', 'PSS-03', 'BCM-01', 'DEV-06', 'OPS-05', 'OIS-06', 'OIS-04', 'COS-01', 'DEV-07', 'COM-03', 'OPS-21', 'OPS-04', 'SSO-03', 'PSS-11', 'SIM-03', 'COS-07', 'SSO-01', 'PS-04', 'SSO-04', 'SSO-02', 'IDM-09', 'IDM-07', 'DEV-01', 'INQ-01', 'HR-03', 'IDM-03', 'OPS-19', 'INQ-02', 'PSS-12', 'AM-06', 'DEV-10', 'IDM-05', 'PSS-06', 'OPS-16', 'CRY-01', 'IDM-04', 'PSS-02', 'OPS-03', 'HR-06', 'SIM-04', 'SP-03', 'OPS-13', 'PI-01', 'OPS-11', 'SP-02', 'DEV-09', 'DEV-02', 'SIM-02', 'HR-01', 'PSS-04', 'CRY-03', 'COM-01', 'OPS-14', 'COM-04', 'IDM-06', 'PSS-10', 'OPS-15', 'OPS-24', 'SP-01', 'PSS-01', 'OIS-01', 'IDM-02', 'CRY-04', 'IDM-01', 'HR-02', 'CRY-02', 'COS-02', 'INQ-03', 'INQ-04', 'IDM-08', 'COS-06', 'OIS-02']"
AM-04,all-mpnet-base-v2,0.6309297535714575,0.6309297535714575,['AM-05'],"['AM-02', 'AM-05', 'AM-06', 'AM-01', 'OIS-06', 'OPS-12', 'CRY-01', 'OPS-11', 'OIS-07', 'OPS-06', 'SP-03', 'CRY-04', 'AM-04', 'OPS-04', 'COS-03', 'OIS-04', 'DEV-01', 'OPS-08', 'SIM-05', 'PS-03', 'BCM-02', 'AM-03', 'PS-01', 'PSS-01', 'SSO-02', 'OPS-02', 'OPS-07', 'OPS-09', 'OPS-24', 'OPS-23', 'COM-02', 'DEV-05', 'PS-06', 'COM-03', 'OPS-18', 'PSS-11', 'CRY-03', 'HR-02', 'SIM-03', 'SP-02', 'SIM-01', 'PSS-02', 'PI-02', 'PI-03', 'SSO-04', 'SSO-01', 'IDM-02', 'IDM-08', 'IDM-06', 'IDM-09', 'OIS-01', 'IDM-05', 'COM-01', 'SP-01', 'OPS-20', 'HR-06', 'HR-03', 'HR-05', 'CRY-02', 'OIS-02', 'OIS-05', 'PSS-10', 'SSO-05', 'PS-04', 'COS-02', 'OPS-05', 'DEV-03', 'IDM-07', 'DEV-02', 'IDM-01', 'IDM-03', 'PSS-03', 'PI-01', 'PS-02', 'OPS-22', 'INQ-01', 'DEV-10', 'DEV-07', 'OPS-15', 'OPS-14', 'OPS-03', 'SSO-03', 'BCM-04', 'DEV-06', 'PSS-04', 'SIM-02', 'OPS-10', 'BCM-01', 'PSS-06', 'HR-01', 'PSS-12', 'SIM-04', 'INQ-03', 'COS-01', 'OPS-01', 'DEV-08', 'COM-04', 'IDM-04', 'OPS-13', 'OPS-17', 'OPS-21', 'OPS-19', 'OPS-16', 'DEV-09', 'INQ-04', 'COS-07', 'INQ-02', 'COS-06']"
AM-05,all-mpnet-base-v2,1.0,1.0,['AM-06'],"['AM-06', 'AM-02', 'AM-01', 'OPS-12', 'OIS-06', 'PS-03', 'CRY-01', 'SIM-05', 'SIM-02', 'DEV-05', 'SSO-03', 'AM-05', 'OPS-23', 'OPS-15', 'COS-07', 'PSS-11', 'OPS-11', 'IDM-06', 'PI-01', 'COM-01', 'SIM-01', 'OPS-02', 'OPS-13', 'PS-04', 'COM-03', 'HR-03', 'HR-05', 'COS-03', 'SSO-01', 'IDM-09', 'AM-04', 'SP-03', 'PSS-01', 'DEV-03', 'AM-03', 'OPS-04', 'DEV-06', 'INQ-01', 'OPS-24', 'PSS-03', 'OIS-04', 'IDM-01', 'SSO-04', 'IDM-07', 'OPS-18', 'IDM-02', 'OPS-09', 'IDM-08', 'CRY-02', 'COS-02', 'PI-02', 'COM-02', 'PS-01', 'INQ-04', 'OPS-14', 'SSO-02', 'HR-06', 'OPS-03', 'PSS-02', 'CRY-04', 'DEV-01', 'OIS-01', 'DEV-07', 'BCM-02', 'SP-01', 'SIM-03', 'PS-06', 'HR-02', 'SSO-05', 'OIS-05', 'OIS-07', 'PSS-10', 'IDM-05', 'COS-01', 'PSS-06', 'PSS-04', 'OPS-05', 'OPS-20', 'OPS-08', 'CRY-03', 'HR-01', 'BCM-04', 'OPS-10', 'OPS-22', 'PSS-12', 'PS-02', 'SP-02', 'COS-06', 'OIS-02', 'OPS-21', 'OPS-19', 'PI-03', 'DEV-10', 'BCM-01', 'OPS-06', 'OPS-07', 'OPS-17', 'COM-04', 'INQ-03', 'SIM-04', 'DEV-02', 'IDM-03', 'OPS-01', 'DEV-08', 'INQ-02', 'DEV-09', 'OPS-16', 'IDM-04']"
PS-01,all-mpnet-base-v2,0.4227898344066505,0.4227898344066505,['PS-01'],"['SIM-05', 'PS-03', 'PS-04', 'COS-03', 'PS-01', 'COS-02', 'IDM-09', 'COM-03', 'SIM-01', 'CRY-01', 'AM-02', 'PS-06', 'SP-02', 'IDM-08', 'IDM-06', 'SP-01', 'HR-02', 'OIS-06', 'SP-03', 'OIS-01', 'HR-03', 'OIS-02', 'OPS-04', 'IDM-05', 'CRY-02', 'OPS-12', 'OPS-02', 'IDM-02', 'OPS-09', 'IDM-01', 'SSO-01', 'DEV-01', 'COS-01', 'OPS-13', 'SSO-04', 'OIS-07', 'OPS-18', 'OPS-15', 'SIM-02', 'COM-01', 'HR-05', 'PSS-01', 'AM-03', 'SSO-02', 'IDM-03', 'OPS-22', 'SIM-03', 'AM-06', 'HR-06', 'OPS-23', 'COM-04', 'OIS-05', 'BCM-04', 'OIS-04', 'PS-02', 'COS-07', 'COM-02', 'OPS-20', 'CRY-04', 'OPS-24', 'CRY-03', 'DEV-05', 'PSS-03', 'DEV-03', 'DEV-02', 'PSS-06', 'IDM-07', 'OPS-10', 'OPS-19', 'OPS-05', 'AM-05', 'SIM-04', 'OPS-16', 'PSS-02', 'SSO-03', 'PSS-04', 'AM-01', 'INQ-01', 'HR-01', 'PI-01', 'DEV-06', 'PSS-10', 'BCM-02', 'DEV-07', 'OPS-17', 'OPS-01', 'COS-06', 'SSO-05', 'INQ-04', 'OPS-06', 'PSS-11', 'OPS-07', 'OPS-11', 'BCM-01', 'DEV-08', 'PSS-12', 'INQ-03', 'OPS-08', 'OPS-03', 'DEV-10', 'PI-02', 'IDM-04', 'AM-04', 'OPS-21', 'OPS-14', 'DEV-09', 'PI-03', 'INQ-02']"
PS-02,all-mpnet-base-v2,0.8503449055347546,0.8503449055347546,"['PS-03', 'PS-04']","['PS-04', 'IDM-05', 'IDM-06', 'IDM-02', 'PS-03', 'IDM-01', 'COS-02', 'PS-01', 'IDM-09', 'IDM-03', 'HR-02', 'OPS-12', 'COS-03', 'AM-02', 'PSS-06', 'IDM-08', 'OPS-16', 'OPS-02', 'SP-03', 'OIS-04', 'SIM-05', 'OIS-01', 'SP-02', 'SP-01', 'DEV-01', 'OPS-09', 'DEV-07', 'HR-06', 'OPS-15', 'AM-03', 'OPS-04', 'OIS-02', 'SSO-01', 'IDM-04', 'COM-03', 'HR-03', 'PS-02', 'CRY-02', 'DEV-03', 'OPS-03', 'OPS-24', 'OIS-06', 'CRY-01', 'PSS-01', 'AM-06', 'COM-02', 'SSO-04', 'HR-05', 'SIM-01', 'SSO-03', 'DEV-09', 'PS-06', 'COM-01', 'OPS-10', 'BCM-04', 'PSS-12', 'COS-01', 'OPS-11', 'IDM-07', 'OIS-07', 'COS-07', 'OPS-18', 'OIS-05', 'CRY-03', 'AM-05', 'PSS-04', 'CRY-04', 'DEV-05', 'PSS-03', 'COM-04', 'OPS-05', 'OPS-13', 'SSO-02', 'PI-02', 'PI-01', 'OPS-22', 'OPS-23', 'PSS-11', 'DEV-10', 'OPS-06', 'INQ-01', 'BCM-01', 'INQ-04', 'PSS-02', 'COS-06', 'DEV-06', 'OPS-20', 'BCM-02', 'AM-01', 'INQ-03', 'OPS-17', 'OPS-19', 'SIM-03', 'AM-04', 'PSS-10', 'SIM-02', 'OPS-01', 'SSO-05', 'HR-01', 'OPS-14', 'DEV-02', 'SIM-04', 'PI-03', 'INQ-02', 'OPS-07', 'OPS-08', 'OPS-21', 'DEV-08']"
PS-04,all-mpnet-base-v2,1.0,1.0,['PS-06'],"['PS-06', 'AM-02', 'OPS-04', 'OPS-23', 'SIM-05', 'SIM-01', 'COS-03', 'AM-03', 'CRY-01', 'COM-03', 'PS-03', 'OPS-02', 'OPS-05', 'PS-01', 'OIS-07', 'OIS-06', 'HR-02', 'OPS-22', 'OPS-12', 'COS-01', 'IDM-09', 'OPS-09', 'DEV-05', 'IDM-06', 'AM-06', 'HR-03', 'PS-04', 'OPS-18', 'DEV-03', 'OPS-13', 'SP-03', 'DEV-01', 'SIM-03', 'COM-02', 'CRY-02', 'SSO-01', 'AM-05', 'OPS-10', 'SSO-02', 'SSO-04', 'COS-02', 'OPS-07', 'COM-01', 'HR-05', 'IDM-05', 'OPS-17', 'PSS-01', 'OIS-05', 'AM-04', 'PSS-03', 'OIS-04', 'OPS-06', 'PSS-11', 'BCM-02', 'HR-06', 'DEV-07', 'PS-02', 'SP-02', 'AM-01', 'OPS-20', 'OIS-01', 'OPS-08', 'SIM-02', 'SP-01', 'DEV-06', 'CRY-03', 'OPS-16', 'OPS-19', 'DEV-02', 'IDM-02', 'OIS-02', 'IDM-01', 'IDM-08', 'IDM-07', 'SIM-04', 'OPS-15', 'DEV-10', 'PSS-04', 'BCM-04', 'IDM-03', 'OPS-24', 'PSS-10', 'DEV-08', 'PSS-02', 'SSO-03', 'HR-01', 'PSS-06', 'PI-01', 'OPS-11', 'BCM-01', 'CRY-04', 'OPS-21', 'PSS-12', 'COM-04', 'SSO-05', 'OPS-01', 'INQ-01', 'OPS-14', 'DEV-09', 'COS-07', 'PI-02', 'PI-03', 'OPS-03', 'COS-06', 'INQ-04', 'INQ-03', 'IDM-04', 'INQ-02']"
PS-05,all-mpnet-base-v2,0.0,,"['PS-01', 'PS-02']","['SIM-05', 'COS-03', 'PS-03', 'OPS-04', 'COS-01', 'OIS-05', 'OIS-07', 'COM-03', 'PS-06', 'DEV-05', 'SSO-02', 'SIM-01', 'OPS-18', 'OIS-06', 'OPS-22', 'SSO-04', 'HR-03', 'OPS-09', 'BCM-04', 'PS-01', 'SIM-02', 'AM-02', 'SP-03', 'PSS-03', 'OPS-20', 'OPS-02', 'PS-04', 'SSO-01', 'OIS-02', 'CRY-01', 'OPS-13', 'IDM-09', 'COS-02', 'OPS-19', 'HR-02', 'OIS-01', 'PSS-01', 'SP-02', 'DEV-01', 'OPS-05', 'SP-01', 'PSS-02', 'OPS-23', 'OIS-04', 'IDM-06', 'DEV-03', 'HR-05', 'DEV-06', 'AM-06', 'COM-01', 'IDM-08', 'COM-04', 'PS-02', 'BCM-02', 'DEV-02', 'CRY-02', 'IDM-02', 'HR-06', 'AM-03', 'INQ-01', 'SIM-04', 'OPS-15', 'IDM-01', 'IDM-05', 'IDM-07', 'SSO-03', 'CRY-04', 'OPS-12', 'OPS-07', 'OPS-24', 'SIM-03', 'OPS-10', 'SSO-05', 'PSS-04', 'COM-02', 'OPS-17', 'BCM-01', 'PI-01', 'PSS-11', 'AM-01', 'CRY-03', 'HR-01', 'DEV-08', 'OPS-21', 'DEV-10', 'DEV-07', 'AM-05', 'PSS-10', 'OPS-01', 'OPS-06', 'PSS-12', 'OPS-08', 'INQ-04', 'COS-07', 'OPS-03', 'PSS-06', 'OPS-16', 'IDM-03', 'PI-02', 'INQ-03', 'AM-04', 'OPS-11', 'INQ-02', 'DEV-09', 'COS-06', 'PI-03', 'OPS-14', 'IDM-04']"
OPS-01,all-mpnet-base-v2,1.0,1.0,['OPS-01'],"['OPS-01', 'OPS-03', 'BCM-01', 'BCM-04', 'AM-01', 'BCM-02', 'PS-01', 'SSO-05', 'COS-07', 'PS-04', 'PSS-12', 'SSO-03', 'OPS-02', 'SSO-01', 'AM-03', 'PS-02', 'OIS-07', 'PS-06', 'COM-02', 'DEV-03', 'AM-02', 'COS-02', 'OPS-07', 'IDM-02', 'IDM-01', 'OIS-01', 'IDM-09', 'OPS-20', 'PI-02', 'SSO-02', 'OIS-05', 'OPS-06', 'OIS-06', 'OPS-09', 'SP-01', 'IDM-05', 'PSS-01', 'DEV-01', 'PSS-03', 'PS-03', 'SIM-01', 'OPS-18', 'SSO-04', 'IDM-06', 'HR-03', 'OPS-17', 'OIS-04', 'OPS-08', 'OPS-10', 'COM-01', 'IDM-07', 'OPS-21', 'AM-04', 'COS-03', 'OPS-12', 'OIS-02', 'SP-02', 'COM-04', 'HR-06', 'HR-02', 'COS-01', 'COM-03', 'IDM-08', 'OPS-22', 'PI-01', 'CRY-01', 'DEV-05', 'OPS-23', 'CRY-02', 'DEV-06', 'CRY-04', 'IDM-03', 'CRY-03', 'DEV-02', 'DEV-09', 'OPS-04', 'AM-06', 'OPS-11', 'AM-05', 'SIM-02', 'OPS-19', 'OPS-16', 'HR-01', 'PSS-11', 'INQ-04', 'PI-03', 'INQ-02', 'PSS-04', 'INQ-01', 'OPS-15', 'SIM-05', 'HR-05', 'SIM-04', 'DEV-10', 'OPS-14', 'OPS-24', 'PSS-02', 'COS-06', 'PSS-10', 'DEV-07', 'PSS-06', 'SP-03', 'OPS-05', 'SIM-03', 'DEV-08', 'IDM-04', 'OPS-13', 'INQ-03']"
